Dates,NKE ,C ,SPX ,USDGBP,CBK ,VOW ,DAX,GBPEUR,,,,,,,,,,,,,,,,,,,,
17/06/2022,107.34,46.52,3674.84,0.8182,7.892,181.4,13126.26,1.1644,,,,,,,,,,,,,,,,,,,,
20/06/2022,107.34,46.52,3674.84,0.8164,8.174,184.9,13265.6,1.1653,,,,,,,,,,,,,,,,,,,,
21/06/2022,108.68,47.96,3764.79,0.8144,8.416,185.35,13292.4,1.1656,,,,,,,,,,,,,,,,,,,,
22/06/2022,104.92,47.2,3759.89,0.8155,8.324,182.3,13144.28,1.1604,,,,,,,,,,,,,,,,,,,,
23/06/2022,108,46.35,3795.73,0.8156,7.428,178.4,12912.59,1.1654,,,,,,,,,,,,,,,,,,,,
24/06/2022,112.91,47.86,3911.74,0.8147,7.4,181.7,13118.13,1.1627,,,,,,,,,,,,,,,,,,,,
27/06/2022,110.5,47.83,3900.11,0.8152,7.282,182.85,13186.07,1.1589,,,,,,,,,,,,,,,,,,,,
28/06/2022,102.78,47.21,3821.55,0.8207,7.16,185.4,13231.82,1.1583,,,,,,,,,,,,,,,,,,,,
29/06/2022,103.25,47.1,3818.83,0.825,7,182.35,13003.35,1.161,,,,,,,,,,,,,,,,,,,,
30/06/2022,102.2,45.99,3785.38,0.8211,6.654,173.6,12783.77,1.1617,,,,,,,,,,,,,,,,,,,,
01/07/2022,101.18,46.87,3825.33,0.8265,6.476,175.2,12813.03,1.1603,,,,,,,,,,,,,,,,,,,,
04/07/2022,101.18,46.87,3825.33,0.8262,6.224,171.8,12773.38,1.1621,,,,,,,,,,,,,,,,,,,,
05/07/2022,104.32,46.61,3831.39,0.8363,5.996,168.05,12401.2,1.164,,,,,,,,,,,,,,,,,,,,
06/07/2022,104.23,46.15,3845.08,0.8386,5.878,170,12594.52,1.1711,,,,,,,,,,,,,,,,,,,,
07/07/2022,108.13,46.93,3902.62,0.8316,5.962,179.8,12843.22,1.1835,,,,,,,,,,,,,,,,,,,,
08/07/2022,107.93,46.82,3899.38,0.8309,6.37,187.35,13015.23,1.1816,,,,,,,,,,,,,,,,,,,,
11/07/2022,105.11,46.19,3854.43,0.8409,6.178,183,12832.44,1.1844,,,,,,,,,,,,,,,,,,,,
12/07/2022,103.76,46.13,3818.8,0.8411,6.014,183.05,12905.48,1.1845,,,,,,,,,,,,,,,,,,,,
13/07/2022,105.11,45.5,3801.78,0.841,5.994,181.7,12756.32,1.1823,,,,,,,,,,,,,,,,,,,,
14/07/2022,103.22,44.14,3790.38,0.8457,5.79,178.45,12519.66,1.1803,,,,,,,,,,,,,,,,,,,,
15/07/2022,104.7,49.98,3863.16,0.8426,5.93,183.15,12864.72,1.1764,,,,,,,,,,,,,,,,,,,,
18/07/2022,103.94,50.07,3830.85,0.8366,6.092,184.95,12959.81,1.1782,,,,,,,,,,,,,,,,,,,,
19/07/2022,109.19,52.13,3936.69,0.8337,6.6,193,13308.41,1.173,,,,,,,,,,,,,,,,,,,,
20/07/2022,111.11,52.45,3959.9,0.8352,6.516,192.25,13281.98,1.1764,,,,,,,,,,,,,,,,,,,,
21/07/2022,111.62,52.59,3998.95,0.8337,6.674,190.2,13246.64,1.172,,,,,,,,,,,,,,,,,,,,
22/07/2022,109.12,51.91,3961.63,0.8334,6.232,187,13253.68,1.1749,,,,,,,,,,,,,,,,,,,,
25/07/2022,109.28,52.16,3966.84,0.8303,6.378,183.6,13210.32,1.1787,,,,,,,,,,,,,,,,,,,,
26/07/2022,105.2,51.4,3921.05,0.8314,6.284,182.4,13096.93,1.1888,,,,,,,,,,,,,,,,,,,,
27/07/2022,107.86,52.35,4023.61,0.8225,6.436,181.2,13166.38,1.192,,,,,,,,,,,,,,,,,,,,
28/07/2022,112.23,52.23,4072.43,0.821,6.514,187.85,13282.11,1.1945,,,,,,,,,,,,,,,,,,,,
29/07/2022,114.92,51.9,4130.29,0.8216,6.672,194.15,13484.05,1.1914,,,,,,,,,,,,,,,,,,,,
01/08/2022,114.3,51.92,4118.63,0.8163,6.718,194.7,13479.63,1.1938,,,,,,,,,,,,,,,,,,,,
02/08/2022,111.77,50.75,4091.19,0.8217,6.746,193.4,13449.2,1.1968,,,,,,,,,,,,,,,,,,,,
03/08/2022,114.28,51.61,4155.17,0.8231,6.91,197.75,13587.56,1.1948,,,,,,,,,,,,,,,,,,,,
04/08/2022,114.48,51.26,4151.94,0.8224,7.07,195.3,13662.68,1.1869,,,,,,,,,,,,,,,,,,,,
05/08/2022,113.87,51.66,4145.19,0.8283,7.26,194.05,13573.93,1.1856,,,,,,,,,,,,,,,,,,,,
08/08/2022,114,51.47,4140.06,0.8277,7.016,192.5,13687.69,1.185,,,,,,,,,,,,,,,,,,,,
09/08/2022,110.11,52.09,4122.47,0.8278,6.82,189.55,13534.97,1.1828,,,,,,,,,,,,,,,,,,,,
10/08/2022,113.14,53.19,4210.24,0.8184,6.912,196.9,13700.93,1.1862,,,,,,,,,,,,,,,,,,,,
11/08/2022,114.1,54,4207.27,0.8193,6.894,196.85,13694.51,1.1822,,,,,,,,,,,,,,,,,,,,
12/08/2022,116.07,54.38,4280.15,0.8239,7.184,198.15,13795.85,1.1829,,,,,,,,,,,,,,,,,,,,
15/08/2022,116.32,54.07,4297.14,0.8296,7.152,198.4,13816.61,1.186,,,,,,,,,,,,,,,,,,,,
16/08/2022,118.06,54.18,4305.2,0.8268,7.16,200.6,13910.12,1.1893,,,,,,,,,,,,,,,,,,,,
17/08/2022,117.04,53.76,4274.04,0.83,7.024,196.7,13626.71,1.1834,,,,,,,,,,,,,,,,,,,,
18/08/2022,116.01,53.55,4283.74,0.8382,7,197.65,13697.41,1.1828,,,,,,,,,,,,,,,,,,,,
19/08/2022,113.16,52.61,4228.48,0.8454,6.674,192.75,13544.52,1.1782,,,,,,,,,,,,,,,,,,,,
22/08/2022,110.34,51.25,4137.99,0.8498,6.384,181.45,13230.57,1.1834,,,,,,,,,,,,,,,,,,,,
23/08/2022,110.68,50.95,4128.73,0.8449,6.304,185,13194.23,1.1871,,,,,,,,,,,,,,,,,,,,
24/08/2022,111.41,51.01,4140.77,0.8475,6.34,183.4,13220.06,1.1837,,,,,,,,,,,,,,,,,,,,
25/08/2022,113.22,52.06,4199.12,0.8452,6.334,185.75,13271.96,1.1862,,,,,,,,,,,,,,,,,,,,
26/08/2022,108.28,49.78,4057.66,0.8515,6.202,183.65,12971.47,1.1782,,,,,,,,,,,,,,,,,,,,
29/08/2022,107.88,49.37,4030.61,0.854,6.362,185.3,12892.99,1.1713,,,,,,,,,,,,,,,,,,,,
30/08/2022,107.86,49.08,3986.16,0.858,6.478,190.5,12961.14,1.1638,,,,,,,,,,,,,,,,,,,,
31/08/2022,106.45,48.81,3955,0.8604,6.62,184.45,12834.96,1.1561,,,,,,,,,,,,,,,,,,,,
01/09/2022,106.49,48.75,3966.85,0.8662,6.584,182.8,12630.23,1.1608,,,,,,,,,,,,,,,,,,,,
02/09/2022,105.74,48.84,3924.26,0.8689,6.778,184.25,13050.27,1.1561,,,,,,,,,,,,,,,,,,,,
05/09/2022,105.74,48.84,3924.26,0.8683,6.708,182.45,12760.78,1.16,,,,,,,,,,,,,,,,,,,,
06/09/2022,105.15,48.22,3908.19,0.8681,7.008,193.95,12871.44,1.1632,,,,,,,,,,,,,,,,,,,,
07/09/2022,108.48,48.63,3979.87,0.8671,6.92,193.05,12915.97,1.1529,,,,,,,,,,,,,,,,,,,,
08/09/2022,108.73,49.9,4006.18,0.8692,7.194,188.15,12904.32,1.1504,,,,,,,,,,,,,,,,,,,,
09/09/2022,110.97,50.67,4067.36,0.8629,7.562,184.6,13088.21,1.1541,,,,,,,,,,,,,,,,,,,,
12/09/2022,112.38,50.87,4110.41,0.8559,7.792,198.35,13402.27,1.1542,,,,,,,,,,,,,,,,,,,,
13/09/2022,105.72,49,3932.69,0.8701,7.42,193.95,13188.95,1.1529,,,,,,,,,,,,,,,,,,,,
14/09/2022,107,48.43,3946.01,0.8666,7.816,198.1,13028,1.1563,,,,,,,,,,,,,,,,,,,,
15/09/2022,105.5,48.44,3901.35,0.8721,8,196.6,12956.66,1.1467,,,,,,,,,,,,,,,,,,,,
16/09/2022,104.12,48.11,3873.33,0.8756,7.93,196.95,12741.26,1.1403,,,,,,,,,,,,,,,,,,,,
19/09/2022,107.21,48.24,3899.89,0.8748,8.05,205.8,12803.24,1.1405,,,,,,,,,,,,,,,,,,,,
20/09/2022,102.42,47.25,3855.93,0.8787,8.016,205.4,12670.83,1.1414,,,,,,,,,,,,,,,,,,,,
21/09/2022,99.79,46.33,3789.93,0.8873,7.902,201.9,12767.15,1.1456,,,,,,,,,,,,,,,,,,,,
22/09/2022,98.55,45.58,3757.99,0.888,8.218,198.55,12531.63,1.144,,,,,,,,,,,,,,,,,,,,
23/09/2022,97.02,44.26,3693.23,0.9209,7.874,191.65,12284.19,1.1204,,,,,,,,,,,,,,,,,,,,
26/09/2022,96.06,42.99,3655.04,0.9355,7.758,190.95,12227.92,1.1125,,,,,,,,,,,,,,,,,,,,
27/09/2022,96.29,42.59,3647.29,0.9317,7.444,189.3,12139.68,1.1187,,,,,,,,,,,,,,,,,,,,
28/09/2022,98.7,43.4,3719.04,0.9183,7.346,195.8,12183.28,1.1186,,,,,,,,,,,,,,,,,,,,
29/09/2022,95.33,42.39,3640.47,0.8995,7.124,173.9,11975.55,1.1323,,,,,,,,,,,,,,,,,,,,
30/09/2022,83.12,41.67,3585.62,0.8953,7.264,165.95,12114.36,1.139,,,,,,,,,,,,,,,,,,,,
03/10/2022,85.4,42.56,3678.43,0.8831,7.302,167,12209.48,1.1525,,,,,,,,,,,,,,,,,,,,
04/10/2022,88.64,44.41,3790.93,0.8714,7.634,172.65,12670.48,1.149,,,,,,,,,,,,,,,,,,,,
05/10/2022,91.1,43.84,3783.28,0.8829,7.4,170.75,12517.18,1.146,,,,,,,,,,,,,,,,,,,,
06/10/2022,90.17,43.06,3744.52,0.8959,7.3,174.85,12470.78,1.14,,,,,,,,,,,,,,,,,,,,
07/10/2022,87.16,42.19,3639.66,0.9021,7.354,169.05,12273,1.1385,,,,,,,,,,,,,,,,,,,,
10/10/2022,86.69,41.6,3612.39,0.9045,7.384,164.3,12272.94,1.1394,,,,,,,,,,,,,,,,,,,,
11/10/2022,87.99,40.45,3588.84,0.9118,7.118,163.2,12220.25,1.1301,,,,,,,,,,,,,,,,,,,,
12/10/2022,88.51,40.84,3577.03,0.9009,7.204,159.95,12172.26,1.1439,,,,,,,,,,,,,,,,,,,,
13/10/2022,89.56,42.95,3669.91,0.8829,7.64,164.7,12355.58,1.1583,,,,,,,,,,,,,,,,,,,,
14/10/2022,87.55,43.23,3583.07,0.8951,7.568,160.65,12437.81,1.1499,,,,,,,,,,,,,,,,,,,,
17/10/2022,89.97,43.59,3677.95,0.8804,7.732,168.2,12649.03,1.1542,,,,,,,,,,,,,,,,,,,,
18/10/2022,89.68,44.15,3719.98,0.8834,7.956,172.1,12765.61,1.1485,,,,,,,,,,,,,,,,,,,,
19/10/2022,88.57,43.34,3695.16,0.8914,7.874,167.2,12741.41,1.148,,,,,,,,,,,,,,,,,,,,
20/10/2022,86.83,42.92,3665.78,0.8901,7.916,169.1,12767.41,1.1481,,,,,,,,,,,,,,,,,,,,
21/10/2022,88.5,44.26,3752.75,0.8847,8.086,171.35,12730.9,1.1458,,,,,,,,,,,,,,,,,,,,
24/10/2022,88.01,44.41,3797.34,0.8867,8.152,169.1,12931.45,1.1422,,,,,,,,,,,,,,,,,,,,
25/10/2022,91.72,45.32,3859.11,0.8717,8.214,168.9,13052.96,1.1509,,,,,,,,,,,,,,,,,,,,
26/10/2022,92.39,45.41,3830.6,0.8602,8.222,169.4,13195.81,1.1533,,,,,,,,,,,,,,,,,,,,
27/10/2022,90.54,45.44,3807.3,0.8647,8.296,170.45,13211.23,1.1604,,,,,,,,,,,,,,,,,,,,
28/10/2022,93.83,46.13,3901.06,0.861,8.298,169.45,13243.33,1.1655,,,,,,,,,,,,,,,,,,,,
31/10/2022,92.68,45.86,3871.98,0.8719,8.104,172.55,13253.74,1.1601,,,,,,,,,,,,,,,,,,,,
01/11/2022,93.77,46.22,3856.1,0.8708,8.226,173.95,13338.74,1.1628,,,,,,,,,,,,,,,,,,,,
02/11/2022,90.3,45.55,3759.69,0.8778,8.116,169.5,13256.74,1.1603,,,,,,,,,,,,,,,,,,,,
03/11/2022,90.4,44.58,3719.89,0.8961,8.05,168.2,13130.19,1.1446,,,,,,,,,,,,,,,,,,,,
04/11/2022,95.79,45.13,3770.55,0.8788,8.184,173.7,13459.85,1.1421,,,,,,,,,,,,,,,,,,,,
07/11/2022,93.44,45.73,3806.8,0.8685,8.332,180.8,13533.52,1.149,,,,,,,,,,,,,,,,,,,,
08/11/2022,93.75,46.12,3828.11,0.8663,8.232,179.3,13688.75,1.1461,,,,,,,,,,,,,,,,,,,,
09/11/2022,92.1,45.36,3748.57,0.8804,7.64,178,13666.32,1.1346,,,,,,,,,,,,,,,,,,,,
10/11/2022,99.49,48.42,3956.37,0.8536,7.736,184.1,14146.09,1.1473,,,,,,,,,,,,,,,,,,,,
11/11/2022,106.09,50.19,3992.93,0.8453,7.654,191.1,14224.86,1.1439,,,,,,,,,,,,,,,,,,,,
14/11/2022,104.39,49.02,3957.25,0.8506,7.8,189.9,14313.3,1.1384,,,,,,,,,,,,,,,,,,,,
15/11/2022,106.71,49.03,3991.73,0.8428,7.966,188.2,14378.51,1.1466,,,,,,,,,,,,,,,,,,,,
16/11/2022,105.23,48.37,3958.79,0.8393,8.008,184,14234.03,1.1461,,,,,,,,,,,,,,,,,,,,
17/11/2022,105.36,48.25,3946.56,0.8429,8.004,184.7,14266.38,1.1445,,,,,,,,,,,,,,,,,,,,
18/11/2022,105.42,48.66,3965.34,0.841,8.044,188.15,14431.86,1.1516,,,,,,,,,,,,,,,,,,,,
21/11/2022,103.83,48.88,3949.94,0.8458,8.122,183.6,14379.93,1.154,,,,,,,,,,,,,,,,,,,,
22/11/2022,105.97,49.33,4003.58,0.8413,8.074,183.55,14422.35,1.1535,,,,,,,,,,,,,,,,,,,,
23/11/2022,106.65,48.24,4027.26,0.8295,7.954,179.9,14427.59,1.1597,,,,,,,,,,,,,,,,,,,,
24/11/2022,106.65,48.24,4027.26,0.8255,8.13,183.1,14539.56,1.1635,,,,,,,,,,,,,,,,,,,,
25/11/2022,105.96,48.29,4026.12,0.827,8.012,183,14541.38,1.1633,,,,,,,,,,,,,,,,,,,,
28/11/2022,104.96,47.23,3963.94,0.8362,7.894,179.95,14383.36,1.1566,,,,,,,,,,,,,,,,,,,,
29/11/2022,106.25,47.57,3957.63,0.8367,8.002,182.05,14355.45,1.1575,,,,,,,,,,,,,,,,,,,,
30/11/2022,109.69,48.41,4080.11,0.8293,8.016,185.35,14397.04,1.1587,,,,,,,,,,,,,,,,,,,,
01/12/2022,111.11,47.78,4076.57,0.8165,7.768,185.25,14490.3,1.1644,,,,,,,,,,,,,,,,,,,,
02/12/2022,112.2,47.24,4071.7,0.8143,7.754,183.9,14529.39,1.1664,,,,,,,,,,,,,,,,,,,,
05/12/2022,109.62,45.64,3998.84,0.8204,7.82,184.65,14447.61,1.1619,,,,,,,,,,,,,,,,,,,,
06/12/2022,107.93,44.98,3941.26,0.8242,7.814,182.9,14343.19,1.1592,,,,,,,,,,,,,,,,,,,,
07/12/2022,108.33,44.67,3933.92,0.8195,7.762,180.1,14261.19,1.1616,,,,,,,,,,,,,,,,,,,,
08/12/2022,111.36,44.69,3963.51,0.8174,7.706,177.5,14264.56,1.1587,,,,,,,,,,,,,,,,,,,,
09/12/2022,109.42,44.86,3934.38,0.8158,7.864,177.4,14370.72,1.1641,,,,,,,,,,,,,,,,,,,,
12/12/2022,112.07,45.77,3990.56,0.815,7.834,173.75,14306.63,1.1644,,,,,,,,,,,,,,,,,,,,
13/12/2022,112.85,46.59,4019.65,0.8087,7.812,173.3,14497.89,1.1628,,,,,,,,,,,,,,,,,,,,
14/12/2022,111.45,45.98,3995.32,0.8048,7.744,173.9,14460.2,1.1632,,,,,,,,,,,,,,,,,,,,
15/12/2022,108.51,44.62,3895.75,0.8212,7.682,172.1,13986.23,1.146,,,,,,,,,,,,,,,,,,,,
16/12/2022,105.95,44.35,3852.36,0.8232,8.134,171.15,13893.07,1.1471,,,,,,,,,,,,,,,,,,,,
19/12/2022,103.05,43.93,3817.66,0.8231,8.16,156.5,13942.87,1.1454,,,,,,,,,,,,,,,,,,,,
20/12/2022,103.21,43.81,3821.62,0.8208,8.954,152.8,13884.66,1.1464,,,,,,,,,,,,,,,,,,,,
21/12/2022,115.78,44.81,3878.44,0.8277,8.89,150.7,14097.82,1.1391,,,,,,,,,,,,,,,,,,,,
22/12/2022,116.71,43.99,3822.39,0.8307,8.836,145.6,13914.07,1.1361,,,,,,,,,,,,,,,,,,,,
23/12/2022,116.25,44.26,3844.82,0.8304,8.898,148.4,13940.93,1.1348,,,,,,,,,,,,,,,,,,,,
26/12/2022,116.25,44.26,3844.82,0.829,8.898,148.4,13940.93,1.1343,,,,,,,,,,,,,,,,,,,,
27/12/2022,117.56,44.39,3829.25,0.8316,8.904,147.05,13995.1,1.1301,,,,,,,,,,,,,,,,,,,,
28/12/2022,114.98,44.62,3783.22,0.8321,8.852,143.8,13925.6,1.1324,,,,,,,,,,,,,,,,,,,,
29/12/2022,117.35,45.16,3849.28,0.8295,8.81,147.9,14071.72,1.1307,,,,,,,,,,,,,,,,,,,,
30/12/2022,117.01,45.23,3839.5,0.8276,8.836,147.65,13923.59,1.1295,,,,,,,,,,,,,,,,,,,,
02/01/2023,117.01,45.23,3839.5,0.8301,8.908,153.55,14069.26,1.1293,,,,,,,,,,,,,,,,,,,,
03/01/2023,118.75,45.78,3824.14,0.8355,9.256,155.2,14181.67,1.1346,,,,,,,,,,,,,,,,,,,,
04/01/2023,121.21,46.96,3852.97,0.8296,9.468,158.55,14490.78,1.1369,,,,,,,,,,,,,,,,,,,,
05/01/2023,120.62,46.75,3808.1,0.8398,9.382,159.1,14436.31,1.1318,,,,,,,,,,,,,,,,,,,,
06/01/2023,124.53,47.31,3895.08,0.8269,9.492,160.05,14610.02,1.1362,,,,,,,,,,,,,,,,,,,,
09/01/2023,124.85,47.54,3892.09,0.8208,9.48,160.2,14792.83,1.1353,,,,,,,,,,,,,,,,,,,,
10/01/2023,125.84,48.19,3919.25,0.8228,9.452,160,14774.6,1.1319,,,,,,,,,,,,,,,,,,,,
11/01/2023,127.94,48.71,3969.61,0.8233,9.324,162.55,14947.91,1.1289,,,,,,,,,,,,,,,,,,,,
12/01/2023,127.89,49.09,3983.17,0.819,9.386,165.05,15058.3,1.1255,,,,,,,,,,,,,,,,,,,,
13/01/2023,128.85,49.92,3999.09,0.8178,9.462,161.65,15086.52,1.1291,,,,,,,,,,,,,,,,,,,,
16/01/2023,128.85,49.92,3999.09,0.8201,9.478,161.45,15134.04,1.1268,,,,,,,,,,,,,,,,,,,,
17/01/2023,128.14,50.31,3990.97,0.8139,9.582,162.25,15187.07,1.1385,,,,,,,,,,,,,,,,,,,,
18/01/2023,126.43,49.43,3928.86,0.8098,9.856,160.65,15181.8,1.1435,,,,,,,,,,,,,,,,,,,,
19/01/2023,124.53,49.37,3898.85,0.8071,9.528,157.6,14920.36,1.1438,,,,,,,,,,,,,,,,,,,,
20/01/2023,126.62,51.09,3972.61,0.8067,9.6,158.8,15033.56,1.1419,,,,,,,,,,,,,,,,,,,,
23/01/2023,128.29,51.98,4019.81,0.8079,9.626,160.65,15102.95,1.1389,,,,,,,,,,,,,,,,,,,,
24/01/2023,126.83,51.42,4016.95,0.8108,9.66,158.95,15093.11,1.1328,,,,,,,,,,,,,,,,,,,,
25/01/2023,126.82,51.9,4016.22,0.8063,9.636,158.6,15081.64,1.1363,,,,,,,,,,,,,,,,,,,,
26/01/2023,127.53,52.19,4060.43,0.8059,9.966,160.05,15132.85,1.1393,,,,,,,,,,,,,,,,,,,,
27/01/2023,127.53,51.86,4070.56,0.8076,10.085,160.15,15150.03,1.1399,,,,,,,,,,,,,,,,,,,,
30/01/2023,126.37,51.75,4017.77,0.8096,10.18,159.1,15126.08,1.1382,,,,,,,,,,,,,,,,,,,,
31/01/2023,127.33,52.22,4076.6,0.8117,10.5,161,15128.27,1.1344,,,,,,,,,,,,,,,,,,,,
01/02/2023,129.5,52.15,4119.21,0.808,10.53,162.6,15180.74,1.126,,,,,,,,,,,,,,,,,,,,
02/02/2023,129.06,52.22,4179.76,0.818,10.105,167.5,15509.19,1.1205,,,,,,,,,,,,,,,,,,,,
03/02/2023,127.61,50.95,4136.48,0.8295,10.065,167.05,15476.43,1.1165,,,,,,,,,,,,,,,,,,,,
06/02/2023,125.73,50.86,4111.08,0.832,10.13,164.95,15345.91,1.1207,,,,,,,,,,,,,,,,,,,,
07/02/2023,125.33,51.13,4164,0.83,10.2,165.8,15320.88,1.1229,,,,,,,,,,,,,,,,,,,,
08/02/2023,122.91,51.15,4117.86,0.8284,10.26,164,15412.05,1.1267,,,,,,,,,,,,,,,,,,,,
09/02/2023,122.18,49.98,4081.5,0.825,10.315,165.4,15523.42,1.1286,,,,,,,,,,,,,,,,,,,,
10/02/2023,122.23,50.11,4090.46,0.8291,10.22,163.3,15307.98,1.1298,,,,,,,,,,,,,,,,,,,,
13/02/2023,125.15,51,4137.29,0.8238,10.17,163.5,15397.34,1.1318,,,,,,,,,,,,,,,,,,,,
14/02/2023,126.2,51.61,4136.13,0.8215,10.08,168.35,15380.56,1.1337,,,,,,,,,,,,,,,,,,,,
15/02/2023,127.48,51.82,4147.6,0.8312,10.29,167.1,15506.34,1.1256,,,,,,,,,,,,,,,,,,,,
16/02/2023,124.38,51.46,4090.41,0.8338,11.455,167.75,15533.64,1.1234,,,,,,,,,,,,,,,,,,,,
17/02/2023,124.84,51.42,4079.09,0.8308,11.35,167,15482,1.1258,,,,,,,,,,,,,,,,,,,,
20/02/2023,124.84,51.42,4079.09,0.8305,10.97,167.1,15477.55,1.1269,,,,,,,,,,,,,,,,,,,,
21/02/2023,121.1,49.84,3997.34,0.8256,11.195,164.6,15397.62,1.1373,,,,,,,,,,,,,,,,,,,,
22/02/2023,119.9,50.04,3991.05,0.8301,10.685,165.7,15399.89,1.1359,,,,,,,,,,,,,,,,,,,,
23/02/2023,119.96,50.38,4012.32,0.8324,10.7,168.45,15475.69,1.1341,,,,,,,,,,,,,,,,,,,,
24/02/2023,118.04,50.18,3970.04,0.8373,10.645,162.9,15209.74,1.1328,,,,,,,,,,,,,,,,,,,,
27/02/2023,118.53,50.47,3982.24,0.8289,11.085,164.85,15381.43,1.137,,,,,,,,,,,,,,,,,,,,
28/02/2023,118.79,50.69,3970.15,0.8318,11.51,167.7,15365.14,1.1369,,,,,,,,,,,,,,,,,,,,
01/03/2023,118.58,51.5,3951.39,0.8313,11.29,167,15305.02,1.1278,,,,,,,,,,,,,,,,,,,,
02/03/2023,119.58,51.4,3981.35,0.8371,11.275,165.05,15327.64,1.1273,,,,,,,,,,,,,,,,,,,,
03/03/2023,120.94,52.35,4045.64,0.8308,11.625,181.55,15578.39,1.1327,,,,,,,,,,,,,,,,,,,,
06/03/2023,120.17,52.18,4048.42,0.8316,11.92,179.25,15653.58,1.1257,,,,,,,,,,,,,,,,,,,,
07/03/2023,119.59,51.08,3986.37,0.8453,11.8,178.65,15559.53,1.1211,,,,,,,,,,,,,,,,,,,,
08/03/2023,119.86,50.68,3992.01,0.8443,11.875,178.85,15631.87,1.1233,,,,,,,,,,,,,,,,,,,,
09/03/2023,117.87,48.6,3918.32,0.8386,11.5,176.1,15633.21,1.1269,,,,,,,,,,,,,,,,,,,,
10/03/2023,117.49,48.34,3861.59,0.8313,11.095,172.5,15427.97,1.1311,,,,,,,,,,,,,,,,,,,,
13/03/2023,116.86,44.74,3855.76,0.8208,10.04,171.2,14959.47,1.1353,,,,,,,,,,,,,,,,,,,,
14/03/2023,119,47.4,3919.29,0.8225,10.33,168.3,15232.83,1.1328,,,,,,,,,,,,,,,,,,,,
15/03/2023,118.17,44.82,3891.93,0.8294,9.756,164.35,14735.26,1.14,,,,,,,,,,,,,,,,,,,,
16/03/2023,120.65,45.62,3960.28,0.8258,9.756,159.85,14967.1,1.1414,,,,,,,,,,,,,,,,,,,,
17/03/2023,120.39,44.25,3916.64,0.8215,9.132,153.65,14768.2,1.1417,,,,,,,,,,,,,,,,,,,,
20/03/2023,121.2,44.09,3951.57,0.8144,9.38,153.4,14933.38,1.1451,,,,,,,,,,,,,,,,,,,,
21/03/2023,125.61,45.07,4002.87,0.8185,10.135,157.1,15195.34,1.1344,,,,,,,,,,,,,,,,,,,,
22/03/2023,119.5,43.71,3936.97,0.8151,9.61,155.2,15216.19,1.1301,,,,,,,,,,,,,,,,,,,,
23/03/2023,120.97,43.45,3948.72,0.8139,9.22,153.7,15210.39,1.1342,,,,,,,,,,,,,,,,,,,,
24/03/2023,120.71,43.11,3970.99,0.8175,8.966,150.3,14957.23,1.1366,,,,,,,,,,,,,,,,,,,,
27/03/2023,117.81,44.78,3977.53,0.8139,9.222,151.6,15127.68,1.1379,,,,,,,,,,,,,,,,,,,,
28/03/2023,117.87,45.22,3971.27,0.8102,9.278,151.6,15142.02,1.1379,,,,,,,,,,,,,,,,,,,,
29/03/2023,120.49,45.95,4027.81,0.8121,9.458,154.15,15328.78,1.1356,,,,,,,,,,,,,,,,,,,,
30/03/2023,120.1,46.07,4050.83,0.8073,9.702,157.95,15522.4,1.1359,,,,,,,,,,,,,,,,,,,,
31/03/2023,122.64,46.89,4109.31,0.8106,9.694,157.8,15628.84,1.1374,,,,,,,,,,,,,,,,,,,,
03/04/2023,121.67,46.71,4124.51,0.8055,9.732,158.85,15580.92,1.1391,,,,,,,,,,,,,,,,,,,,
04/04/2023,123.69,46.09,4100.6,0.7999,9.754,155.75,15603.47,1.1413,,,,,,,,,,,,,,,,,,,,
05/04/2023,120.9,45.77,4090.38,0.8024,9.556,154.35,15520.17,1.1427,,,,,,,,,,,,,,,,,,,,
06/04/2023,120.22,45.86,4105.02,0.8039,9.758,153,15597.89,1.139,,,,,,,,,,,,,,,,,,,,
07/04/2023,120.22,45.86,4105.02,0.8053,9.758,153,15597.89,1.1384,,,,,,,,,,,,,,,,,,,,
10/04/2023,121.91,46.52,4109.11,0.8076,9.758,153,15597.89,1.1401,,,,,,,,,,,,,,,,,,,,
11/04/2023,123.3,47.2,4108.94,0.8049,9.854,156.65,15655.17,1.1385,,,,,,,,,,,,,,,,,,,,
12/04/2023,123.66,46.92,4091.95,0.801,9.722,153.4,15703.6,1.1358,,,,,,,,,,,,,,,,,,,,
13/04/2023,126.43,47.3,4146.22,0.7985,9.802,154.35,15729.46,1.1336,,,,,,,,,,,,,,,,,,,,
14/04/2023,125.95,49.56,4137.64,0.8056,10.275,157.2,15807.5,1.1294,,,,,,,,,,,,,,,,,,,,
17/04/2023,126.19,49.69,4151.32,0.808,10.1,155.15,15789.53,1.1327,,,,,,,,,,,,,,,,,,,,
18/04/2023,126.21,50.08,4154.87,0.8048,10.34,155.1,15882.67,1.1323,,,,,,,,,,,,,,,,,,,,
19/04/2023,125.67,50.4,4154.52,0.8039,10.74,153.85,15895.2,1.1355,,,,,,,,,,,,,,,,,,,,
20/04/2023,124.45,49.4,4129.79,0.8036,10.725,151.75,15795.97,1.1343,,,,,,,,,,,,,,,,,,,,
21/04/2023,125.53,49.03,4133.52,0.8044,10.665,150.85,15881.66,1.1322,,,,,,,,,,,,,,,,,,,,
24/04/2023,127.09,49.03,4137.04,0.8009,10.625,151.15,15863.95,1.1303,,,,,,,,,,,,,,,,,,,,
